sale_id;date;manager;shop;product;brand;count;price;discount;sum
548;11.07.2019;Robert;Jam;Dell Inspiron;Dell ;3;700;0;2100
548;24.04.2019;John;Star market;Acer Swift 3;Acer ;3;500;0;1500
548;28.12.2019;Anna;Star market;Lenovo Y740;Lenovo ;3;500;50;1350
548;18.12.2019;Olga;Star market;HP 250 G7;HP ;5;520;0;2600
548;20.10.2019;John;Cristal;Acer Aspire 5;Acer ;4;550;0;2200
548;17.07.2019;Olga;Jam;HP 250 G7;HP ;5;520;0;2600
548;24.06.2019;Andrey;Jam;Prestigio SmartBook 141;Prestigio ;5;475;47,5;2137,5
548;30.04.2019;John;Star market;Acer Aspire 5;Acer ;3;550;0;1650
548;05.03.2019;Linda;Cristal;Acer Swift 3;Acer ;3;500;0;1500
548;23.08.2019;Anna;Star market;Asus X407MA-BV;Asus ;5;850;34;4080
548;30.10.2019;Anna;Star market;Lenovo IdeaPad S145;Lenovo ;5;400;0;2000
548;18.12.2019;Paul;Jam;Lenovo IdeaPad S145;Lenovo ;1;400;20;380
548;28.06.2019;John;Star market;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;17.11.2019;Andrey;Cristal;Lenovo IdeaPad L340;Lenovo ;2;380;19;722
548;02.09.2019;Andrey;Jam;MSI Modern 14;MSI ;4;600;30;2280
548;10.12.2019;Linda;Cristal;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;10.11.2019;John;Jam;Dell Vostro 15;Dell ;1;725;0;725
548;22.06.2019;Andrey;Star market;Acer Aspire 5;Acer ;1;550;0;550
548;21.08.2019;Olga;Star market;Acer Swift 3;Acer ;3;500;0;1500
548;23.05.2019;Olga;Cristal;Dell Vostro 15;Dell ;3;725;0;2175
548;04.07.2019;Andrey;Star market;Apple MacBook Pro;Apple ;4;1700;0;6800
548;20.10.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;1;475;47,5;427,5
548;17.06.2019;John;Cristal;Lenovo IdeaPad L340;Lenovo ;3;380;0;1140
548;01.06.2019;Andrey;Jam;Prestigio SmartBook 141;Prestigio ;3;475;0;1425
548;17.12.2019;Paul;Cristal;Lenovo Y740;Lenovo ;1;500;50;450
548;07.07.2019;Linda;Star market;Apple MacBook Pro;Apple ;4;1700;17;6732
548;30.08.2019;John;Jam;Lenovo IdeaPad L340;Lenovo ;3;380;0;1140
548;18.02.2019;Andrey;Jam;Acer Aspire 5;Acer ;1;550;0;550
548;08.09.2019;Linda;Jam;Dell Inspiron;Dell ;1;700;0;700
548;15.01.2019;Anna;Jam;Lenovo IdeaPad S145;Lenovo ;5;400;0;2000
548;07.12.2019;John;Jam;Acer Aspire 5;Acer ;1;550;0;550
548;29.05.2019;Olga;Cristal;Asus X543MA;Asus ;5;880;0;4400
548;17.11.2019;Paul;Star market;Apple MacBook Pro;Apple ;2;1700;0;3400
548;09.05.2019;John;Star market;Asus X543MA;Asus ;5;880;0;4400
548;29.09.2019;Olga;Star market;Acer Swift 3;Acer ;5;500;0;2500
548;19.07.2019;Anna;Cristal;MSI GF75 Thin;MSI ;1;600;0;600
548;14.06.2019;Paul;Jam;Prestigio SmartBook 141;Prestigio ;3;475;0;1425
548;26.02.2019;Anna;Cristal;Lenovo Y740;Lenovo ;1;500;0;500
548;06.07.2019;Linda;Jam;Lenovo Y740;Lenovo ;1;500;0;500
548;22.03.2019;Linda;Cristal;HP 250 G7;HP ;2;520;0;1040
548;01.06.2019;Olga;Cristal;MSI Modern 14;MSI ;4;600;30;2280
548;01.09.2019;John;Jam;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;15.04.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;02.08.2019;Olga;Cristal;HP Pavilion Gaming 15;HP ;1;550;55;495
548;17.04.2019;John;Star market;MSI GF75 Thin;MSI ;1;600;0;600
548;23.03.2019;John;Star market;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;23.12.2019;Linda;Cristal;Lenovo Y740;Lenovo ;2;500;50;900
548;26.05.2019;Olga;Star market;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;18.09.2019;Paul;Cristal;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;21.09.2019;Robert;Jam;MSI Modern 14;MSI ;3;600;0;1800
548;24.01.2019;Paul;Cristal;Lenovo IdeaPad L340;Lenovo ;5;380;0;1900
548;03.06.2019;Linda;Jam;Asus X543MA;Asus ;3;880;0;2640
548;24.04.2019;Olga;Jam;Acer Swift 3;Acer ;3;500;25;1425
548;10.01.2019;Paul;Jam;HP 250 G7;HP ;2;520;0;1040
548;10.06.2019;Andrey;Star market;MSI Modern 14;MSI ;5;600;0;3000
548;14.07.2019;Olga;Star market;HP 250 G7;HP ;4;520;0;2080
548;29.08.2019;Olga;Cristal;Dell Inspiron;Dell ;5;700;0;3500
548;29.07.2019;John;Cristal;MSI GF75 Thin;MSI ;1;600;0;600
548;09.05.2019;Robert;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;27.05.2019;Robert;Cristal;MSI Modern 14;MSI ;4;600;0;2400
548;23.04.2019;Andrey;Star market;Asus X407MA-BV;Asus ;5;850;0;4250
548;13.07.2019;Robert;Cristal;HP 250 G7;HP ;3;520;0;1560
548;24.08.2019;Paul;Star market;Dell Vostro 15;Dell ;5;725;0;3625
548;13.09.2019;Linda;Cristal;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;08.09.2019;Andrey;Cristal;Asus X407MA-BV;Asus ;4;850;0;3400
548;08.01.2019;John;Jam;Apple MacBook Pro;Apple ;5;1700;17;8415
548;07.05.2019;Linda;Jam;Lenovo IdeaPad S145;Lenovo ;3;400;20;1140
548;01.11.2019;Paul;Jam;Asus X407MA-BV;Asus ;3;850;34;2448
548;18.11.2019;Robert;Jam;MSI GF75 Thin;MSI ;5;600;0;3000
548;08.08.2019;Robert;Star market;Dell Vostro 15;Dell ;5;725;0;3625
548;03.09.2019;Anna;Star market;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;12.08.2019;Linda;Jam;MSI GF75 Thin;MSI ;2;600;0;1200
548;30.04.2019;Andrey;Star market;Dell Vostro 15;Dell ;1;725;0;725
548;04.10.2019;Anna;Star market;Lenovo IdeaPad S145;Lenovo ;2;400;0;800
548;07.02.2019;John;Star market;HP 250 G7;HP ;1;520;0;520
548;29.05.2019;John;Jam;Lenovo Y740;Lenovo ;3;500;0;1500
548;03.11.2019;Paul;Star market;MSI GF75 Thin;MSI ;2;600;30;1140
548;03.01.2019;Olga;Star market;Asus X543MA;Asus ;4;880;0;3520
548;06.03.2019;John;Cristal;Lenovo Y740;Lenovo ;1;500;50;450
548;21.08.2019;Olga;Cristal;Lenovo Y740;Lenovo ;5;500;0;2500
548;26.07.2019;Olga;Cristal;Dell Inspiron;Dell ;4;700;21;2716
548;12.10.2019;Andrey;Star market;MSI Modern 14;MSI ;3;600;30;1710
548;15.07.2019;Anna;Cristal;Apple MacBook Pro;Apple ;1;1700;0;1700
548;18.01.2019;Robert;Star market;Lenovo Y740;Lenovo ;5;500;50;2250
548;01.12.2019;Linda;Jam;MSI GF75 Thin;MSI ;5;600;0;3000
548;31.03.2019;Robert;Jam;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;17.10.2019;Linda;Star market;MSI GF75 Thin;MSI ;5;600;0;3000
548;20.03.2019;Andrey;Star market;MSI GF75 Thin;MSI ;1;600;0;600
548;02.11.2019;Andrey;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;09.04.2019;Paul;Star market;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;19.11.2019;Robert;Jam;MSI GF75 Thin;MSI ;4;600;0;2400
548;05.09.2019;Linda;Cristal;Dell Inspiron;Dell ;4;700;0;2800
548;16.10.2019;Linda;Jam;Lenovo IdeaPad L340;Lenovo ;3;380;0;1140
548;24.02.2019;Andrey;Star market;Acer Swift 3;Acer ;4;500;0;2000
548;11.11.2019;Paul;Star market;Dell Vostro 15;Dell ;2;725;0;1450
548;14.10.2019;Robert;Cristal;Asus X543MA;Asus ;3;880;0;2640
548;16.11.2019;Linda;Cristal;Lenovo Y740;Lenovo ;4;500;0;2000
548;12.03.2019;Andrey;Cristal;Acer Swift 3;Acer ;5;500;0;2500
548;01.04.2019;Linda;Jam;Lenovo Y740;Lenovo ;1;500;0;500
548;10.12.2019;Andrey;Jam;Lenovo IdeaPad S145;Lenovo ;2;400;0;800
548;14.04.2019;Linda;Star market;Dell Inspiron;Dell ;3;700;21;2037
548;08.06.2019;Anna;Star market;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;15.12.2019;Olga;Star market;MSI Modern 14;MSI ;2;600;0;1200
548;28.07.2019;Olga;Star market;Acer Swift 3;Acer ;2;500;0;1000
548;18.12.2019;Linda;Cristal;Acer Aspire 5;Acer ;4;550;0;2200
548;05.11.2019;Paul;Cristal;Lenovo Y740;Lenovo ;1;500;0;500
548;25.11.2019;Paul;Jam;Dell Vostro 15;Dell ;3;725;0;2175
548;01.01.2019;John;Star market;MSI GF75 Thin;MSI ;1;600;0;600
548;23.04.2019;Paul;Cristal;HP 250 G7;HP ;3;520;52;1404
548;03.03.2019;John;Jam;Acer Aspire 5;Acer ;2;550;0;1100
548;17.02.2019;Linda;Star market;Asus X407MA-BV;Asus ;4;850;0;3400
548;19.10.2019;Anna;Cristal;MSI Modern 14;MSI ;4;600;0;2400
548;14.10.2019;Robert;Jam;Lenovo Y740;Lenovo ;1;500;0;500
548;12.07.2019;Anna;Star market;Dell Inspiron;Dell ;5;700;21;3395
548;11.12.2019;Robert;Cristal;Dell Inspiron;Dell ;2;700;0;1400
548;11.02.2019;Linda;Cristal;Asus X543MA;Asus ;2;880;26,4;1707,2
548;12.06.2019;Anna;Jam;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;09.08.2019;Olga;Jam;Acer Aspire 5;Acer ;1;550;0;550
548;21.02.2019;Olga;Star market;Prestigio SmartBook 141;Prestigio ;2;475;47,5;855
548;12.03.2019;Olga;Jam;HP 250 G7;HP ;3;520;0;1560
548;22.04.2019;Anna;Jam;Acer Aspire 5;Acer ;5;550;0;2750
548;06.03.2019;Anna;Cristal;Lenovo IdeaPad L340;Lenovo ;1;380;19;361
548;23.04.2019;Paul;Jam;Asus X407MA-BV;Asus ;3;850;0;2550
548;28.05.2019;Andrey;Cristal;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;16.06.2019;Linda;Cristal;Lenovo Y740;Lenovo ;5;500;50;2250
548;04.02.2019;John;Cristal;HP 250 G7;HP ;4;520;0;2080
548;30.12.2019;Olga;Jam;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;07.12.2019;Anna;Jam;Lenovo IdeaPad L340;Lenovo ;4;380;19;1444
548;20.07.2019;John;Jam;MSI Modern 14;MSI ;5;600;30;2850
548;26.05.2019;Linda;Jam;Lenovo IdeaPad S145;Lenovo ;5;400;0;2000
548;17.05.2019;Olga;Star market;Asus X407MA-BV;Asus ;4;850;0;3400
548;06.05.2019;Olga;Star market;Apple MacBook Pro;Apple ;4;1700;0;6800
548;11.03.2019;Andrey;Jam;Lenovo Y740;Lenovo ;4;500;0;2000
548;05.01.2019;Anna;Cristal;Apple MacBook Pro;Apple ;2;1700;0;3400
548;30.03.2019;John;Star market;Lenovo Y740;Lenovo ;3;500;0;1500
548;23.08.2019;Olga;Cristal;HP 250 G7;HP ;5;520;0;2600
548;01.10.2019;Paul;Cristal;Dell Inspiron;Dell ;1;700;0;700
548;13.06.2019;Andrey;Cristal;MSI Modern 14;MSI ;4;600;30;2280
548;19.12.2019;Andrey;Cristal;Dell Inspiron;Dell ;5;700;0;3500
548;27.11.2019;Paul;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;13.11.2019;Anna;Jam;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;21.11.2019;Robert;Jam;Acer Aspire 5;Acer ;3;550;27,5;1567,5
548;17.10.2019;Andrey;Cristal;Acer Aspire 5;Acer ;4;550;0;2200
548;14.07.2019;Andrey;Cristal;Dell Vostro 15;Dell ;4;725;0;2900
548;30.03.2019;Robert;Star market;Dell Inspiron;Dell ;4;700;21;2716
548;06.06.2019;Linda;Star market;Apple MacBook Pro;Apple ;1;1700;0;1700
548;11.04.2019;John;Cristal;HP Pavilion Gaming 15;HP ;5;550;0;2750
548;05.02.2019;Paul;Jam;Lenovo IdeaPad S145;Lenovo ;2;400;0;800
548;16.03.2019;Andrey;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;03.02.2019;Robert;Jam;Dell Inspiron;Dell ;1;700;21;679
548;22.04.2019;Paul;Star market;Acer Aspire 5;Acer ;1;550;0;550
548;06.07.2019;Olga;Cristal;Acer Aspire 5;Acer ;1;550;0;550
548;30.11.2019;Linda;Star market;Acer Swift 3;Acer ;1;500;0;500
548;08.04.2019;John;Jam;Asus X543MA;Asus ;4;880;0;3520
548;02.08.2019;Paul;Cristal;Apple MacBook Pro;Apple ;3;1700;17;5049
548;07.01.2019;Robert;Star market;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;21.09.2019;Linda;Star market;HP 250 G7;HP ;3;520;0;1560
548;09.10.2019;Linda;Jam;Dell Vostro 15;Dell ;5;725;21,75;3516,25
548;21.01.2019;Andrey;Cristal;Asus X543MA;Asus ;3;880;0;2640
548;20.05.2019;Robert;Cristal;Dell Vostro 15;Dell ;1;725;0;725
548;13.04.2019;Anna;Cristal;HP 250 G7;HP ;1;520;0;520
548;16.12.2019;Paul;Jam;MSI Modern 14;MSI ;5;600;0;3000
548;04.02.2019;Andrey;Cristal;MSI GF75 Thin;MSI ;2;600;30;1140
548;23.02.2019;Andrey;Cristal;Apple MacBook Pro;Apple ;2;1700;0;3400
548;06.05.2019;Andrey;Jam;Apple MacBook Pro;Apple ;5;1700;0;8500
548;18.02.2019;John;Jam;MSI Modern 14;MSI ;5;600;0;3000
548;26.02.2019;Anna;Jam;MSI GF75 Thin;MSI ;2;600;0;1200
548;29.03.2019;Robert;Jam;Asus X407MA-BV;Asus ;2;850;0;1700
548;26.04.2019;Linda;Cristal;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;25.08.2019;Paul;Star market;MSI GF75 Thin;MSI ;1;600;30;570
548;21.07.2019;Olga;Jam;HP 250 G7;HP ;2;520;0;1040
548;04.12.2019;Robert;Jam;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;14.02.2019;Linda;Jam;MSI Modern 14;MSI ;1;600;0;600
548;30.11.2019;Anna;Star market;HP 250 G7;HP ;5;520;0;2600
548;15.06.2019;Linda;Star market;Acer Aspire 5;Acer ;2;550;0;1100
548;04.07.2019;Paul;Jam;Dell Vostro 15;Dell ;1;725;0;725
548;09.10.2019;Andrey;Star market;Lenovo Y740;Lenovo ;5;500;0;2500
548;27.02.2019;Linda;Cristal;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;17.02.2019;John;Jam;Apple MacBook Pro;Apple ;1;1700;0;1700
548;21.03.2019;John;Star market;Acer Aspire 5;Acer ;2;550;0;1100
548;11.11.2019;John;Star market;Dell Vostro 15;Dell ;4;725;21,75;2813
548;22.05.2019;Robert;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;04.03.2019;Anna;Cristal;Dell Inspiron;Dell ;2;700;0;1400
548;17.11.2019;Paul;Star market;HP 250 G7;HP ;5;520;0;2600
548;08.11.2019;Robert;Cristal;Lenovo Y740;Lenovo ;5;500;0;2500
548;14.05.2019;Robert;Jam;Asus X543MA;Asus ;3;880;0;2640
548;10.03.2019;Anna;Jam;MSI Modern 14;MSI ;5;600;0;3000
548;16.01.2019;Andrey;Cristal;MSI GF75 Thin;MSI ;3;600;30;1710
548;03.11.2019;Linda;Star market;Apple MacBook Pro;Apple ;3;1700;0;5100
548;07.05.2019;Robert;Star market;Dell Inspiron;Dell ;1;700;0;700
548;12.10.2019;Andrey;Star market;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;12.02.2019;Robert;Cristal;MSI Modern 14;MSI ;5;600;0;3000
548;21.12.2019;Olga;Star market;Lenovo Y740;Lenovo ;4;500;0;2000
548;18.01.2019;Robert;Star market;HP 250 G7;HP ;2;520;0;1040

