id	date	manager_id	shop	refund	refund_sum	product	price	count	summ	discount
103	2019-01-21	Jack	Elixir	FALSE	0	product_H	317	4	1268	0
103	2019-01-21	Jack	Elixir	FALSE	0	product_P	110	5	550	0
103	2019-01-21	Jack	Elixir	FALSE	0	product_F	186	4	744	0
103	2019-01-21	Jack	Elixir	FALSE	0	product_N	259	6	1554	0
103	2019-01-21	Jack	Elixir	FALSE	0	product_J	390	5	1950	0
104	2019-01-19	Alex	Elixir	FALSE	0	product_H	317	4	1091	13.964763337280601
104	2019-01-19	Alex	Elixir	FALSE	0	product_V	381	2	762	0
104	2019-01-19	Alex	Elixir	FALSE	0	product_J	390	3	1170	0
104	2019-01-19	Alex	Elixir	FALSE	0	product_D	330	5	1650	0
105	2019-03-26	Alex	WhiteShop	FALSE	0	product_O	281	4	1017	9.552701448556036
105	2019-03-26	Alex	WhiteShop	FALSE	0	product_K	227	4	908	0
105	2019-03-26	Alex	WhiteShop	FALSE	0	product_B	269	3	807	0
105	2019-03-26	Alex	WhiteShop	FALSE	0	product_A	250	5	1250	0
105	2019-03-26	Alex	WhiteShop	FALSE	0	product_D	330	4	1320	0
106	2019-12-14	Alex	BrandShop	FALSE	0	product_W	152	3	456	0
106	2019-12-14	Alex	BrandShop	FALSE	0	product_T	323	4	1292	0
106	2019-12-14	Alex	BrandShop	FALSE	0	product_U	151	3	453	0
106	2019-12-14	Alex	BrandShop	FALSE	0	product_N	259	3	777	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_D	330	3	990	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_R	333	2	666	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_C	319	5	1595	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_T	323	4	1292	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_L	261	3	783	0
107	2019-09-27	Anna	BrandShop	FALSE	0	product_P	110	5	550	0
108	2019-05-21	Eric	MarketStar	FALSE	0	product_I	399	3	1197	0
108	2019-05-21	Eric	MarketStar	FALSE	0	product_S	372	4	1488	0
108	2019-05-21	Eric	MarketStar	FALSE	0	product_O	281	4	963	14.309221322182566
108	2019-05-21	Eric	MarketStar	FALSE	0	product_M	214	4	856	0
109	2019-08-24	Tom	Elixir	FALSE	0	product_V	381	5	1905	0
109	2019-08-24	Tom	Elixir	FALSE	0	product_O	281	5	1405	0
109	2019-08-24	Tom	Elixir	FALSE	0	product_Z	141	2	282	0
109	2019-08-24	Tom	Elixir	FALSE	0	product_L	261	4	950	8.98375503718853
109	2019-08-24	Tom	Elixir	FALSE	0	product_I	399	3	1197	0
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_T	323	3	969	0
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_K	227	3	681	0
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_N	259	3	693	10.830487140920013
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_L	261	4	1044	0
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_Z	141	3	423	0
110	2019-10-04	Alex	WhiteShop	FALSE	0	product_S	372	4	1488	0
111	2019-05-14	Julia	BrandShop	FALSE	0	product_D	330	4	1320	0
111	2019-05-14	Julia	BrandShop	FALSE	0	product_H	317	3	951	0
111	2019-05-14	Julia	BrandShop	FALSE	0	product_R	333	6	1713	14.273978893179446
111	2019-05-14	Julia	BrandShop	FALSE	0	product_B	269	5	1345	0
112	2019-12-12	John	MarketStar	FALSE	0	product_Z	141	5	705	0
112	2019-12-12	John	MarketStar	FALSE	0	product_X	143	3	429	0
112	2019-12-12	John	MarketStar	FALSE	0	product_L	261	7	1650	9.668587958440185
113	2019-12-17	Tim	WhiteShop	FALSE	0	product_W	152	4	608	0
113	2019-12-17	Tim	WhiteShop	FALSE	0	product_L	261	4	1044	0
113	2019-12-17	Tim	WhiteShop	FALSE	0	product_N	259	4	1036	0
113	2019-12-17	Tim	WhiteShop	FALSE	0	product_A	250	4	944	5.636546504683793
113	2019-12-17	Tim	WhiteShop	FALSE	0	product_J	390	3	1025	12.361495464574546
114	2019-01-29	Julia	Elixir	FALSE	0	product_H	317	4	1268	0
114	2019-01-29	Julia	Elixir	FALSE	0	product_Q	245	5	1125	8.131228080019355
114	2019-01-29	Julia	Elixir	FALSE	0	product_K	227	4	908	0
114	2019-01-29	Julia	Elixir	FALSE	0	product_L	261	4	1044	0
115	2019-12-21	John	WhiteShop	FALSE	0	product_A	250	6	1500	0
115	2019-12-21	John	WhiteShop	TRUE	1077	product_I	399	3	1197	0
115	2019-12-21	John	WhiteShop	FALSE	0	product_H	317	3	824	13.379134517163038
116	2019-05-10	Eric	WhiteShop	FALSE	0	product_Z	141	3	423	0
116	2019-05-10	Eric	WhiteShop	FALSE	0	product_J	390	4	1560	0
117	2019-02-17	Paul	Elixir	FALSE	0	product_A	250	3	750	0
117	2019-02-17	Paul	Elixir	FALSE	0	product_T	323	3	969	0
117	2019-02-17	Paul	Elixir	FALSE	0	product_Q	245	4	980	0
117	2019-02-17	Paul	Elixir	FALSE	0	product_V	381	2	762	0
117	2019-02-17	Paul	Elixir	FALSE	0	product_M	214	3	642	0
118	2019-07-04	Bill	Elixir	FALSE	0	product_A	250	4	1000	0
118	2019-07-04	Bill	Elixir	FALSE	0	product_J	390	5	1711	12.243117182515562
119	2019-10-17	Jack	Elixir	FALSE	0	product_Z	141	3	423	0
119	2019-10-17	Jack	Elixir	FALSE	0	product_P	110	2	220	0
119	2019-10-17	Jack	Elixir	FALSE	0	product_Y	236	3	708	0
120	2019-11-04	Eric	Elixir	FALSE	0	product_Z	141	4	564	0
120	2019-11-04	Eric	Elixir	FALSE	0	product_E	221	6	1177	11.23762265080586
120	2019-11-04	Eric	Elixir	FALSE	0	product_O	281	3	843	0
120	2019-11-04	Eric	Elixir	FALSE	0	product_U	151	6	790	12.808294678106904
120	2019-11-04	Eric	Elixir	FALSE	0	product_J	390	4	1560	0
120	2019-11-04	Eric	Elixir	FALSE	0	product_L	261	3	783	0
121	2019-10-11	Anna	BrandShop	FALSE	0	product_K	227	6	1362	0
122	2019-09-25	Anna	WhiteShop	FALSE	0	product_M	214	5	1070	0
122	2019-09-25	Anna	WhiteShop	FALSE	0	product_U	151	4	604	0
122	2019-09-25	Anna	WhiteShop	FALSE	0	product_V	381	5	1786	6.270962285343558
122	2019-09-25	Anna	WhiteShop	FALSE	0	product_Y	236	4	864	8.481467780657113
123	2019-03-23	John	MarketStar	FALSE	0	product_K	227	4	908	0
123	2019-03-23	John	MarketStar	FALSE	0	product_U	151	4	604	0
123	2019-03-23	John	MarketStar	FALSE	0	product_Q	245	5	1225	0
123	2019-03-23	John	MarketStar	FALSE	0	product_N	259	5	1295	0
123	2019-03-23	John	MarketStar	FALSE	0	product_C	319	3	957	0
124	2019-08-25	Tim	BrandShop	FALSE	0	product_P	110	5	550	0
124	2019-08-25	Tim	BrandShop	FALSE	0	product_A	250	5	1250	0
124	2019-08-25	Tim	BrandShop	FALSE	0	product_U	151	2	302	0
125	2019-03-21	Paul	Elixir	FALSE	0	product_P	110	4	407	7.563278928864747
126	2019-06-10	Jack	BrandShop	FALSE	0	product_B	269	3	807	0
126	2019-06-10	Jack	BrandShop	FALSE	0	product_K	227	4	857	5.646253384184092
126	2019-06-10	Jack	BrandShop	FALSE	0	product_P	110	2	220	0
126	2019-06-10	Jack	BrandShop	FALSE	0	product_Q	245	5	1225	0
126	2019-06-10	Jack	BrandShop	FALSE	0	product_A	250	3	750	0
126	2019-06-10	Jack	BrandShop	FALSE	0	product_E	221	4	884	0
127	2019-03-27	Julia	BrandShop	FALSE	0	product_P	110	4	440	0
128	2019-09-08	Tom	WhiteShop	FALSE	0	product_Y	236	7	1652	0
128	2019-09-08	Tom	WhiteShop	FALSE	0	product_U	151	4	604	0
128	2019-09-08	Tom	WhiteShop	FALSE	0	product_W	152	4	608	0
129	2019-09-16	John	WhiteShop	FALSE	0	product_C	319	7	2082	6.782088847830892
129	2019-09-16	John	WhiteShop	FALSE	0	product_H	317	4	1268	0
129	2019-09-16	John	WhiteShop	FALSE	0	product_A	250	3	750	0
129	2019-09-16	John	WhiteShop	FALSE	0	product_S	372	3	1116	0
129	2019-09-16	John	WhiteShop	FALSE	0	product_B	269	4	1076	0
129	2019-09-16	John	WhiteShop	TRUE	1404	product_J	390	4	1560	0
130	2019-05-08	Jack	Elixir	FALSE	0	product_R	333	5	1665	0
130	2019-05-08	Jack	Elixir	FALSE	0	product_E	221	4	884	0
130	2019-05-08	Jack	Elixir	TRUE	637	product_Y	236	3	708	0
130	2019-05-08	Jack	Elixir	FALSE	0	product_O	281	2	489	12.928437704686075
131	2019-01-30	Julia	MarketStar	FALSE	0	product_C	319	3	957	0
132	2019-01-06	Tim	Elixir	FALSE	0	product_J	390	4	1560	0
132	2019-01-06	Tim	Elixir	FALSE	0	product_Q	245	5	1225	0
133	2019-01-20	Eric	Elixir	FALSE	0	product_Y	236	3	708	0
134	2019-05-15	John	BrandShop	FALSE	0	product_M	214	5	984	8.046168824657798
135	2019-07-30	Paul	WhiteShop	FALSE	0	product_A	250	4	1000	0
135	2019-07-30	Paul	WhiteShop	FALSE	0	product_B	269	5	1345	0
135	2019-07-30	Paul	WhiteShop	FALSE	0	product_S	372	4	1488	0
135	2019-07-30	Paul	WhiteShop	FALSE	0	product_J	390	4	1560	0
136	2019-05-18	Paul	Elixir	FALSE	0	product_F	186	6	1116	0
137	2019-04-09	John	MarketStar	FALSE	0	product_X	143	6	858	0
137	2019-04-09	John	MarketStar	FALSE	0	product_N	259	3	777	0
137	2019-04-09	John	MarketStar	FALSE	0	product_S	372	3	1116	0
137	2019-04-09	John	MarketStar	FALSE	0	product_J	390	5	1950	0
137	2019-04-09	John	MarketStar	FALSE	0	product_A	250	5	1250	0
138	2019-08-02	Eric	Elixir	FALSE	0	product_O	281	4	1124	0
138	2019-08-02	Eric	Elixir	FALSE	0	product_H	317	4	1268	0
139	2019-04-10	Eric	BrandShop	FALSE	0	product_M	214	4	856	0
139	2019-04-10	Eric	BrandShop	FALSE	0	product_N	259	4	1036	0
139	2019-04-10	Eric	BrandShop	FALSE	0	product_Y	236	5	1180	0
139	2019-04-10	Eric	BrandShop	TRUE	1436	product_I	399	4	1596	0
139	2019-04-10	Eric	BrandShop	FALSE	0	product_K	227	4	908	0
139	2019-04-10	Eric	BrandShop	FALSE	0	product_W	152	1	152	0
140	2019-11-14	Anna	BrandShop	FALSE	0	product_L	261	5	1115	14.553585625253618
140	2019-11-14	Anna	BrandShop	FALSE	0	product_J	390	5	1950	0
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_A	250	2	500	0
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_X	143	5	715	0
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_K	227	4	908	0
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_D	330	3	891	10.031497711315751
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_C	319	3	957	0
141	2019-08-30	Eric	WhiteShop	FALSE	0	product_N	259	5	1295	0
142	2019-12-31	Anna	BrandShop	FALSE	0	product_U	151	3	396	12.60327527532354
142	2019-12-31	Anna	BrandShop	FALSE	0	product_M	214	4	775	9.45495662977919
143	2019-12-28	Tim	WhiteShop	FALSE	0	product_D	330	4	1320	0
143	2019-12-28	Tim	WhiteShop	FALSE	0	product_U	151	3	453	0
143	2019-12-28	Tim	WhiteShop	FALSE	0	product_Z	141	3	423	0
143	2019-12-28	Tim	WhiteShop	FALSE	0	product_C	319	4	1276	0
143	2019-12-28	Tim	WhiteShop	FALSE	0	product_S	372	3	1116	0
144	2019-02-26	Tom	MarketStar	TRUE	817	product_K	227	4	908	0
144	2019-02-26	Tom	MarketStar	FALSE	0	product_V	381	5	1905	0
144	2019-02-26	Tom	MarketStar	FALSE	0	product_X	143	3	429	0
144	2019-02-26	Tom	MarketStar	FALSE	0	product_E	221	5	1105	0
145	2019-05-25	Eric	MarketStar	FALSE	0	product_L	261	2	495	5.085615336429328
145	2019-05-25	Eric	MarketStar	TRUE	1062	product_Y	236	5	1180	0
145	2019-05-25	Eric	MarketStar	FALSE	0	product_T	323	5	1615	0
146	2019-07-02	Paul	BrandShop	FALSE	0	product_W	152	4	544	10.536448864731938
146	2019-07-02	Paul	BrandShop	FALSE	0	product_B	269	6	1614	0
146	2019-07-02	Paul	BrandShop	FALSE	0	product_X	143	4	572	0
146	2019-07-02	Paul	BrandShop	FALSE	0	product_O	281	4	960	14.576420832891017
146	2019-07-02	Paul	BrandShop	FALSE	0	product_F	186	4	744	0
146	2019-07-02	Paul	BrandShop	FALSE	0	product_I	399	5	1995	0
147	2019-05-01	Bill	MarketStar	FALSE	0	product_I	399	4	1596	0
147	2019-05-01	Bill	MarketStar	FALSE	0	product_K	227	3	681	0
147	2019-05-01	Bill	MarketStar	FALSE	0	product_N	259	6	1554	0
147	2019-05-01	Bill	MarketStar	TRUE	1485	product_D	330	5	1650	0
147	2019-05-01	Bill	MarketStar	FALSE	0	product_U	151	3	403	11.112588588148355
147	2019-05-01	Bill	MarketStar	FALSE	0	product_R	333	4	1332	0
148	2019-10-07	Eric	MarketStar	FALSE	0	product_K	227	5	1135	0
148	2019-10-07	Eric	MarketStar	FALSE	0	product_N	259	5	1295	0
148	2019-10-07	Eric	MarketStar	FALSE	0	product_Z	141	2	264	6.455165448132902
149	2019-08-28	John	Elixir	FALSE	0	product_D	330	4	1320	0
149	2019-08-28	John	Elixir	FALSE	0	product_S	372	3	1116	0
149	2019-08-28	John	Elixir	FALSE	0	product_P	110	3	308	6.720438424963504
149	2019-08-28	John	Elixir	FALSE	0	product_R	333	3	999	0
149	2019-08-28	John	Elixir	FALSE	0	product_T	323	5	1485	8.022257008124143
150	2019-12-03	Jack	Elixir	FALSE	0	product_K	227	3	681	0
151	2019-12-04	Jack	BrandShop	FALSE	0	product_E	221	4	884	0
151	2019-12-04	Jack	BrandShop	FALSE	0	product_Y	236	4	944	0
151	2019-12-04	Jack	BrandShop	FALSE	0	product_N	259	4	1036	0
152	2019-10-31	Jack	MarketStar	FALSE	0	product_G	147	7	1029	0
152	2019-10-31	Jack	MarketStar	FALSE	0	product_Z	141	5	705	0
152	2019-10-31	Jack	MarketStar	FALSE	0	product_S	372	3	1116	0
152	2019-10-31	Jack	MarketStar	FALSE	0	product_M	214	4	856	0
153	2019-12-31	John	BrandShop	FALSE	0	product_I	399	3	1197	0
154	2019-02-01	Bill	Elixir	FALSE	0	product_Y	236	5	1180	0
154	2019-02-01	Bill	Elixir	FALSE	0	product_R	333	1	333	0
155	2019-10-16	Alex	WhiteShop	FALSE	0	product_K	227	4	908	0
155	2019-10-16	Alex	WhiteShop	FALSE	0	product_Z	141	4	564	0
155	2019-10-16	Alex	WhiteShop	FALSE	0	product_E	221	4	884	0
156	2019-02-08	Julia	MarketStar	FALSE	0	product_O	281	5	1405	0
156	2019-02-08	Julia	MarketStar	FALSE	0	product_Z	141	4	564	0
156	2019-02-08	Julia	MarketStar	FALSE	0	product_T	323	5	1485	8.021551282145083
156	2019-02-08	Julia	MarketStar	FALSE	0	product_Q	245	5	1225	0
156	2019-02-08	Julia	MarketStar	FALSE	0	product_H	317	3	868	8.686876115389168
157	2019-03-26	Julia	MarketStar	FALSE	0	product_N	259	3	777	0
157	2019-03-26	Julia	MarketStar	FALSE	0	product_E	221	5	1105	0
157	2019-03-26	Julia	MarketStar	FALSE	0	product_M	214	5	1070	0
157	2019-03-26	Julia	MarketStar	FALSE	0	product_B	269	5	1345	0
158	2019-06-14	Bill	MarketStar	FALSE	0	product_T	323	3	969	0
158	2019-06-14	Bill	MarketStar	FALSE	0	product_S	372	6	2232	0
158	2019-06-14	Bill	MarketStar	FALSE	0	product_E	221	4	884	0
158	2019-06-14	Bill	MarketStar	FALSE	0	product_Q	245	4	980	0
159	2019-03-21	John	Elixir	FALSE	0	product_P	110	1	94	14.660387618932873
159	2019-03-21	John	Elixir	FALSE	0	product_S	372	3	981	12.059559528715909
159	2019-03-21	John	Elixir	FALSE	0	product_M	214	1	184	14.006544118747115
159	2019-03-21	John	Elixir	FALSE	0	product_G	147	3	441	0
159	2019-03-21	John	Elixir	FALSE	0	product_I	399	4	1596	0
160	2019-12-18	Tom	WhiteShop	FALSE	0	product_B	269	6	1614	0
160	2019-12-18	Tom	WhiteShop	FALSE	0	product_K	227	4	908	0
161	2019-07-18	Bill	Elixir	FALSE	0	product_S	372	4	1488	0
161	2019-07-18	Bill	Elixir	FALSE	0	product_V	381	5	1905	0
162	2019-02-22	Julia	BrandShop	FALSE	0	product_E	221	1	221	0
162	2019-02-22	Julia	BrandShop	FALSE	0	product_P	110	4	440	0
162	2019-02-22	Julia	BrandShop	FALSE	0	product_N	259	4	1036	0
162	2019-02-22	Julia	BrandShop	FALSE	0	product_A	250	4	1000	0
162	2019-02-22	Julia	BrandShop	FALSE	0	product_D	330	5	1650	0
162	2019-02-22	Julia	BrandShop	TRUE	1004	product_S	372	3	1116	0
163	2019-01-25	John	WhiteShop	FALSE	0	product_J	390	4	1560	0
163	2019-01-25	John	WhiteShop	FALSE	0	product_T	323	4	1147	11.221565522719175
163	2019-01-25	John	WhiteShop	FALSE	0	product_F	186	4	744	0
163	2019-01-25	John	WhiteShop	FALSE	0	product_A	250	3	750	0
164	2019-02-07	Anna	BrandShop	FALSE	0	product_W	152	4	608	0
164	2019-02-07	Anna	BrandShop	FALSE	0	product_H	317	4	1268	0
165	2019-04-20	Bill	Elixir	FALSE	0	product_M	214	3	642	0
165	2019-04-20	Bill	Elixir	FALSE	0	product_E	221	3	663	0
165	2019-04-20	Bill	Elixir	FALSE	0	product_Z	141	3	423	0
166	2019-10-24	Anna	WhiteShop	FALSE	0	product_V	381	5	1905	0
166	2019-10-24	Anna	WhiteShop	FALSE	0	product_D	330	4	1320	0
166	2019-10-24	Anna	WhiteShop	FALSE	0	product_Y	236	4	944	0
166	2019-10-24	Anna	WhiteShop	FALSE	0	product_P	110	5	550	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_E	221	6	1326	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_R	333	4	1332	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_F	186	3	558	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_M	214	3	642	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_N	259	3	777	0
167	2019-08-29	Alex	Elixir	FALSE	0	product_S	372	4	1488	0
168	2019-07-04	Jack	WhiteShop	FALSE	0	product_V	381	3	1143	0
168	2019-07-04	Jack	WhiteShop	FALSE	0	product_I	399	4	1596	0
169	2019-10-01	Alex	BrandShop	FALSE	0	product_R	333	4	1332	0
169	2019-10-01	Alex	BrandShop	FALSE	0	product_X	143	5	715	0
169	2019-10-01	Alex	BrandShop	FALSE	0	product_K	227	5	1135	0
169	2019-10-01	Alex	BrandShop	FALSE	0	product_L	261	4	1044	0
169	2019-10-01	Alex	BrandShop	FALSE	0	product_T	323	5	1491	7.677490438800305
169	2019-10-01	Alex	BrandShop	FALSE	0	product_M	214	4	745	12.93064737226814
170	2019-08-17	Bill	Elixir	FALSE	0	product_A	250	5	1250	0
170	2019-08-17	Bill	Elixir	FALSE	0	product_B	269	4	1076	0
170	2019-08-17	Bill	Elixir	FALSE	0	product_F	186	3	558	0
171	2019-09-27	Tim	BrandShop	FALSE	0	product_R	333	5	1665	0
171	2019-09-27	Tim	BrandShop	FALSE	0	product_J	390	5	1950	0
172	2019-10-25	Alex	MarketStar	FALSE	0	product_Q	245	4	980	0
172	2019-10-25	Alex	MarketStar	FALSE	0	product_I	399	5	1995	0
172	2019-10-25	Alex	MarketStar	FALSE	0	product_U	151	5	687	9.034233440179378
172	2019-10-25	Alex	MarketStar	FALSE	0	product_N	259	4	1036	0
172	2019-10-25	Alex	MarketStar	FALSE	0	product_P	110	5	550	0
173	2019-02-28	Bill	MarketStar	FALSE	0	product_Z	141	5	705	0
173	2019-02-28	Bill	MarketStar	FALSE	0	product_I	399	5	1995	0
173	2019-02-28	Bill	MarketStar	FALSE	0	product_E	221	4	884	0
173	2019-02-28	Bill	MarketStar	FALSE	0	product_Q	245	5	1225	0
173	2019-02-28	Bill	MarketStar	FALSE	0	product_A	250	4	1000	0
174	2019-04-20	Tom	Elixir	FALSE	0	product_Z	141	4	483	14.352863398380578
174	2019-04-20	Tom	Elixir	FALSE	0	product_H	317	4	1268	0
175	2019-07-13	Jack	WhiteShop	FALSE	0	product_U	151	4	604	0
175	2019-07-13	Jack	WhiteShop	FALSE	0	product_H	317	3	951	0
175	2019-07-13	Jack	WhiteShop	FALSE	0	product_X	143	4	538	5.944382359739393
175	2019-07-13	Jack	WhiteShop	TRUE	1106	product_D	330	4	1229	6.86058116145432
175	2019-07-13	Jack	WhiteShop	FALSE	0	product_P	110	3	330	0
176	2019-04-30	Tom	WhiteShop	FALSE	0	product_B	269	6	1614	0
176	2019-04-30	Tom	WhiteShop	FALSE	0	product_R	333	4	1332	0
176	2019-04-30	Tom	WhiteShop	FALSE	0	product_E	221	3	663	0
176	2019-04-30	Tom	WhiteShop	FALSE	0	product_U	151	4	604	0
177	2019-12-26	Bill	BrandShop	FALSE	0	product_U	151	4	604	0
177	2019-12-26	Bill	BrandShop	TRUE	1188	product_D	330	4	1320	0
177	2019-12-26	Bill	BrandShop	FALSE	0	product_V	381	2	762	0
177	2019-12-26	Bill	BrandShop	FALSE	0	product_P	110	3	330	0
178	2019-02-03	John	WhiteShop	FALSE	0	product_H	317	3	951	0
179	2019-01-31	Tim	WhiteShop	FALSE	0	product_A	250	3	750	0
179	2019-01-31	Tim	WhiteShop	FALSE	0	product_S	372	6	2232	0
179	2019-01-31	Tim	WhiteShop	FALSE	0	product_T	323	4	1292	0
180	2019-04-20	Paul	BrandShop	FALSE	0	product_Y	236	4	944	0
180	2019-04-20	Paul	BrandShop	FALSE	0	product_I	399	2	798	0
180	2019-04-20	Paul	BrandShop	FALSE	0	product_Z	141	2	282	0
180	2019-04-20	Paul	BrandShop	FALSE	0	product_Q	245	5	1225	0
180	2019-04-20	Paul	BrandShop	FALSE	0	product_S	372	4	1488	0
181	2019-08-15	Alex	MarketStar	FALSE	0	product_R	333	4	1332	0
181	2019-08-15	Alex	MarketStar	FALSE	0	product_E	221	5	1105	0
181	2019-08-15	Alex	MarketStar	FALSE	0	product_F	186	4	744	0
182	2019-09-10	Tom	BrandShop	FALSE	0	product_Q	245	3	735	0
182	2019-09-10	Tom	BrandShop	FALSE	0	product_A	250	2	500	0
182	2019-09-10	Tom	BrandShop	FALSE	0	product_D	330	2	660	0
182	2019-09-10	Tom	BrandShop	FALSE	0	product_N	259	3	777	0
182	2019-09-10	Tom	BrandShop	FALSE	0	product_R	333	4	1332	0
183	2019-02-16	Tom	BrandShop	FALSE	0	product_T	323	5	1615	0
183	2019-02-16	Tom	BrandShop	FALSE	0	product_H	317	3	951	0
183	2019-02-16	Tom	BrandShop	FALSE	0	product_M	214	3	642	0
183	2019-02-16	Tom	BrandShop	FALSE	0	product_R	333	4	1332	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_L	261	2	522	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_X	143	6	858	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_M	214	5	1070	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_G	147	3	441	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_S	372	6	2232	0
184	2019-04-29	Julia	BrandShop	FALSE	0	product_V	381	5	1905	0
185	2019-03-08	Tom	WhiteShop	FALSE	0	product_R	333	4	1332	0
185	2019-03-08	Tom	WhiteShop	FALSE	0	product_M	214	4	856	0
185	2019-03-08	Tom	WhiteShop	FALSE	0	product_L	261	3	783	0
185	2019-03-08	Tom	WhiteShop	FALSE	0	product_I	399	4	1596	0
185	2019-03-08	Tom	WhiteShop	FALSE	0	product_J	390	4	1560	0
186	2019-11-13	Bill	BrandShop	TRUE	1022	product_K	227	5	1135	0
186	2019-11-13	Bill	BrandShop	FALSE	0	product_E	221	5	1105	0
187	2019-09-21	Anna	Elixir	FALSE	0	product_X	143	3	429	0
187	2019-09-21	Anna	Elixir	FALSE	0	product_K	227	3	681	0
187	2019-09-21	Anna	Elixir	FALSE	0	product_J	390	3	1088	7.02037189155817
188	2019-10-11	Anna	BrandShop	FALSE	0	product_M	214	3	642	0
188	2019-10-11	Anna	BrandShop	FALSE	0	product_E	221	5	1003	9.238334530964494
188	2019-10-11	Anna	BrandShop	FALSE	0	product_L	261	5	1305	0
188	2019-10-11	Anna	BrandShop	FALSE	0	product_U	151	4	604	0
188	2019-10-11	Anna	BrandShop	FALSE	0	product_V	381	5	1905	0
189	2019-05-21	Eric	BrandShop	FALSE	0	product_D	330	6	1864	5.852914608549327
189	2019-05-21	Eric	BrandShop	FALSE	0	product_Z	141	5	705	0
189	2019-05-21	Eric	BrandShop	FALSE	0	product_Q	245	4	980	0
190	2019-12-17	Tom	WhiteShop	FALSE	0	product_V	381	3	1040	8.982310330029577
190	2019-12-17	Tom	WhiteShop	FALSE	0	product_Z	141	4	564	0
190	2019-12-17	Tom	WhiteShop	FALSE	0	product_B	269	6	1614	0
190	2019-12-17	Tom	WhiteShop	FALSE	0	product_A	250	3	750	0
190	2019-12-17	Tom	WhiteShop	FALSE	0	product_G	147	4	588	0
191	2019-01-29	Paul	BrandShop	FALSE	0	product_L	261	2	522	0
191	2019-01-29	Paul	BrandShop	FALSE	0	product_U	151	4	526	12.98261706950143
191	2019-01-29	Paul	BrandShop	FALSE	0	product_C	319	4	1276	0
191	2019-01-29	Paul	BrandShop	FALSE	0	product_R	333	5	1665	0
192	2019-06-15	John	Elixir	FALSE	0	product_J	390	4	1560	0
192	2019-06-15	John	Elixir	FALSE	0	product_G	147	2	268	8.790797577239573
192	2019-06-15	John	Elixir	FALSE	0	product_V	381	5	1905	0
192	2019-06-15	John	Elixir	FALSE	0	product_C	319	4	1276	0
192	2019-06-15	John	Elixir	FALSE	0	product_K	227	3	681	0
192	2019-06-15	John	Elixir	FALSE	0	product_S	372	3	1116	0
193	2019-03-11	Tom	WhiteShop	FALSE	0	product_J	390	5	1659	14.935032580979168
193	2019-03-11	Tom	WhiteShop	FALSE	0	product_H	317	4	1167	7.931836952921003
193	2019-03-11	Tom	WhiteShop	FALSE	0	product_Y	236	4	944	0
193	2019-03-11	Tom	WhiteShop	FALSE	0	product_O	281	6	1686	0
194	2019-06-27	Paul	Elixir	FALSE	0	product_G	147	5	735	0
194	2019-06-27	Paul	Elixir	FALSE	0	product_F	186	5	860	7.568003635387868
195	2019-08-25	Jack	BrandShop	FALSE	0	product_X	143	5	715	0
195	2019-08-25	Jack	BrandShop	FALSE	0	product_V	381	4	1524	0
195	2019-08-25	Jack	BrandShop	FALSE	0	product_T	323	2	646	0
195	2019-08-25	Jack	BrandShop	FALSE	0	product_J	390	4	1560	0
195	2019-08-25	Jack	BrandShop	FALSE	0	product_F	186	5	930	0
196	2019-07-05	Anna	BrandShop	FALSE	0	product_D	330	5	1521	7.844084450043738
196	2019-07-05	Anna	BrandShop	FALSE	0	product_Z	141	3	423	0
196	2019-07-05	Anna	BrandShop	FALSE	0	product_R	333	4	1332	0
196	2019-07-05	Anna	BrandShop	FALSE	0	product_B	269	4	1076	0
196	2019-07-05	Anna	BrandShop	FALSE	0	product_A	250	3	750	0
196	2019-07-05	Anna	BrandShop	FALSE	0	product_N	259	3	777	0
197	2019-06-07	Anna	Elixir	FALSE	0	product_Q	245	2	490	0
198	2019-08-12	Alex	BrandShop	FALSE	0	product_D	330	3	990	0
198	2019-08-12	Alex	BrandShop	FALSE	0	product_J	390	3	1014	13.331209779717028
198	2019-08-12	Alex	BrandShop	FALSE	0	product_B	269	3	807	0
